order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA04946,2018-10-27,17:58:18,Dinner,BK,"[('Shrimp', 3), ('Pasta', 5), ('Fish&Chips', 6), ('Salmon', 4)]",673.5,-37.818618799999996,144.9991809,0,4.953,13.833769400000001
ORDY05618,2018-06-06,13:04:13,Lunch,TP,"[('Steak', 1), ('Fries', 7), ('Burger', 8), ('Salad', 5)]",463.0,-37.803407,144.9493593,0,9.931000000000001,13.4595657
ORDY08655,2018-08-18,15:36:20,Lunch,TP,"[('Burger', 3), ('Fries', 6), ('Steak', 9), ('Salad', 10), ('Chicken', 1)]",774.0,-37.809587,145.0021112,0,11.334000000000001,16.5327534
ORDC09152,2018-09-17,16:37:10,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 5)]",310.0,-37.822570500000005,144.9526419,0,9.831,16.0878732
ORDX09933,2018-01-05,08:00:00,Breakfast,BK,"[('Pancake', 6), ('Coffee', 5)]",183.0,-37.812409,144.93693159999998,1,10.228,7.549850900000001
ORDC02066,2018-10-11,17:17:44,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 7), ('Shrimp', 8)]",897.0,-37.812521200000006,144.9316072,0,9.926,16.1382149
ORDB01820,2018-08-06,15:05:54,Lunch,TP,"[('Burger', 2), ('Salad', 1), ('Fries', 8), ('Chicken', 5), ('Steak', 1)]",380.2,-37.8046313,144.96426369999998,0,9.321,12.7121812
ORDA04163,2018-03-30,10:52:23,Breakfast,BK,"[('Coffee', 5), ('Cereal', 7), ('Eggs', 3)]",250.5,-37.8161845,144.96414219999997,0,7.747999999999999,13.0909097
ORDB00371,2018-08-22,15:46:28,Lunch,TP,"[('Burger', 8), ('Chicken', 5)]",408.0,-37.8155372,144.9491831,0,9.126,13.2966886
ORDB05263,2018-12-08,19:19:26,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5), ('Fish&Chips', 1), ('Salmon', 1)]",429.5,-37.818287700000006,144.966146,0,7.704,13.4930038
ORDJ09437,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 9), ('Pasta', 5)]",884.5,-37.819441499999996,144.9541739,0,8.381,12.5656613
ORDI08072,2018-03-31,10:52:23,Breakfast,NS,"[('Cereal', 4), ('Coffee', 2), ('Eggs', 5)]",209.0,-37.807320000000004,144.9582249,0,7.801,14.784234
ORDA06159,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 8), ('Eggs', 5)]",278.0,-37.816075,144.98384430000002,0,6.151,10.912211099999999
ORDI09044,2018-12-19,19:39:43,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 10), ('Salmon', 4)]",879.0,-37.8211755,144.9549802,0,9.435,14.6654276
ORDA01151,2018-11-30,18:59:09,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 6), ('Shrimp', 4), ('Pasta', 9)]",1083.5,-37.8020879,145.00374,0,5.308,12.5621271
ORDI08904,2018-06-05,13:04:13,Lunch,NS,"[('Salad', 2), ('Steak', 5), ('Chicken', 5), ('Fries', 2)]",443.4,-37.8106709,144.9559083,0,8.181000000000001,13.722540400000002
ORDI05177,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 3), ('Coffee', 6), ('Eggs', 10), ('Pancake', 10)]",570.5,-37.800620200000004,144.9780854,0,6.891,12.0916625
ORDZ09724,2018-05-26,12:43:56,Lunch,NS,"[('Burger', 4), ('Steak', 7), ('Chicken', 4), ('Salad', 10), ('Fries', 10)]",859.0,-37.8058495,144.9558643,0,7.96,15.550912599999998
ORDY08082,2018-08-05,15:05:54,Lunch,TP,"[('Salad', 4), ('Burger', 3), ('Steak', 4), ('Chicken', 10)]",661.8,-37.8099611,144.94349309999998,0,9.843,14.101572699999998
ORDC11062,2018-05-11,12:13:31,Lunch,NS,"[('Chicken', 1), ('Salad', 5), ('Steak', 9), ('Burger', 3)]",616.0,-37.815563399999995,144.9930676,0,9.407,15.072420800000002
ORDA08290,2018-07-01,13:54:55,Lunch,BK,"[('Fries', 6), ('Burger', 8), ('Chicken', 4), ('Steak', 2)]",538.0,-37.8073409,144.9364254,0,10.091000000000001,18.5570223
ORDB00904,2018-08-12,15:26:11,Lunch,TP,"[('Steak', 2), ('Chicken', 4), ('Fries', 4)]",266.0,-37.813601899999995,144.9648752,0,8.179,13.4471859
ORDK01677,2018-09-27,16:57:27,Dinner,BK,"[('Fish&Chips', 10), ('Salmon', 8), ('Pasta', 8), ('Shrimp', 1)]",952.0,-37.8076777,144.9732605,0,6.535,13.7179385
ORDJ01843,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Cereal', 9), ('Coffee', 3), ('Eggs', 4)]",469.25,-37.8043289,144.9501428,0,10.031,14.393753899999998
ORDC08275,2018-09-03,16:06:45,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 1), ('Salmon', 9), ('Pasta', 8)]",888.0,-37.808845299999994,144.9838917,0,7.985,14.571763199999998
ORDJ09439,2018-08-11,15:16:03,Lunch,TP,"[('Salad', 2), ('Chicken', 3), ('Steak', 4), ('Fries', 9), ('Burger', 2)]",480.4,-37.8081148,144.94092869999997,0,10.158,15.275800400000001
