date,route,attempted,succeeded
8/08/2011,Emmons-Winthrop,2,2
9/08/2011,Disappointment Cleaver,2,2
9/08/2011,Disappointment Cleaver,2,2
9/08/2011,Success Cleaver,1,0
9/08/2011,Disappointment Cleaver,3,3
9/08/2011,Disappointment Cleaver,12,10
9/08/2011,Disappointment Cleaver,2,0
9/08/2011,Disappointment Cleaver,2,0
9/08/2011,Disappointment Cleaver,7,4
9/08/2011,Emmons-Winthrop,9,6
9/08/2011,Disappointment Cleaver,1,1
9/08/2011,Disappointment Cleaver,12,9
9/08/2011,Disappointment Cleaver,2,4
9/08/2011,Kautz Glacier,10,8
9/08/2011,Disappointment Cleaver,3,3
9/08/2011,Disappointment Cleaver,12,8
9/08/2011,Kautz Glacier,2,2
9/08/2011,Disappointment Cleaver,6,6
10/08/2011,Disappointment Cleaver,1,1
10/08/2011,Disappointment Cleaver,2,2
10/08/2011,Disappointment Cleaver,4,4
10/08/2011,Emmons-Winthrop,2,0
10/08/2011,Disappointment Cleaver,7,7
10/08/2011,Liberty Ridge,2,2
10/08/2011,Disappointment Cleaver,12,10
10/08/2011,Disappointment Cleaver,2,0
10/08/2011,Disappointment Cleaver,12,6
10/08/2011,Disappointment Cleaver,12,6
10/08/2011,Disappointment Cleaver,2,0
10/08/2011,Little Tahoma,4,4
11/08/2011,Disappointment Cleaver,2,0
11/08/2011,Disappointment Cleaver,3,3
11/08/2011,Disappointment Cleaver,2,2
11/08/2011,Disappointment Cleaver,1,1
11/08/2011,Disappointment Cleaver,12,7
11/08/2011,Emmons-Winthrop,3,0
11/08/2011,Emmons-Winthrop,2,0
11/08/2011,Kautz Cleaver,3,0
11/08/2011,Disappointment Cleaver,3,0
11/08/2011,Disappointment Cleaver,3,3
11/08/2011,Kautz Glacier,3,0
11/08/2011,Emmons-Winthrop,2,2
11/08/2011,Disappointment Cleaver,2,2
11/08/2011,Kautz Glacier,2,2
11/08/2011,Disappointment Cleaver,3,3
11/08/2011,Disappointment Cleaver,11,9
12/08/2011,Disappointment Cleaver,12,9
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,4,3
12/08/2011,Disappointment Cleaver,3,2
12/08/2011,Disappointment Cleaver,3,0
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Emmons-Winthrop,4,0
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,12,11
12/08/2011,Disappointment Cleaver,4,2
12/08/2011,Disappointment Cleaver,12,10
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Disappointment Cleaver,12,10
12/08/2011,Disappointment Cleaver,10,5
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Emmons-Winthrop,2,0
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Disappointment Cleaver,3,0
12/08/2011,Emmons-Winthrop,3,3
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,5,3
12/08/2011,Disappointment Cleaver,10,9
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Emmons-Winthrop,2,2
12/08/2011,Emmons-Winthrop,3,0
12/08/2011,Disappointment Cleaver,9,0
12/08/2011,Disappointment Cleaver,2,2
12/08/2011,Disappointment Cleaver,7,7
12/08/2011,Disappointment Cleaver,4,4
12/08/2011,Disappointment Cleaver,4,2
12/08/2011,Emmons-Winthrop,4,3
12/08/2011,Liberty Ridge,2,0
12/08/2011,Emmons-Winthrop,6,6
12/08/2011,Disappointment Cleaver,2,0
12/08/2011,Disappointment Cleaver,3,0
12/08/2011,Kautz Glacier,2,2
12/08/2011,Emmons-Winthrop,2,2
12/08/2011,Emmons-Winthrop,1,0
12/08/2011,Disappointment Cleaver,4,3
12/08/2011,Disappointment Cleaver,3,3
12/08/2011,Little Tahoma,2,0
12/08/2011,Disappointment Cleaver,2,0
08/13/2011,Emmons-Winthrop,8,7
08/13/2011,Disappointment Cleaver,6,6
08/13/2011,Disappointment Cleaver,4,0
08/13/2011,Disappointment Cleaver,2,0
08/13/2011,Ptarmigan Ridge,2,0
08/13/2011,Disappointment Cleaver,12,12
08/13/2011,Disappointment Cleaver,2,0
08/13/2011,Emmons-Winthrop,5,0
08/13/2011,Disappointment Cleaver,2,2
08/13/2011,Disappointment Cleaver,2,0
08/13/2011,Disappointment Cleaver,1,0
08/13/2011,Disappointment Cleaver,6,0
08/13/2011,Disappointment Cleaver,7,7
08/13/2011,Disappointment Cleaver,3,3
08/13/2011,Kautz Glacier,2,0
08/13/2011,Disappointment Cleaver,2,2
08/13/2011,Disappointment Cleaver,4,4
08/13/2011,Disappointment Cleaver,3,3
08/13/2011,Disappointment Cleaver,3,3
08/13/2011,Disappointment Cleaver,2,2
08/13/2011,Disappointment Cleaver,5,5
08/13/2011,Disappointment Cleaver,3,0
08/13/2011,Emmons-Winthrop,2,0
08/13/2011,Emmons-Winthrop,5,0
08/13/2011,Disappointment Cleaver,12,8
08/13/2011,Disappointment Cleaver,2,2
08/13/2011,Disappointment Cleaver,11,5
08/14/2011,Disappointment Cleaver,2,2
08/14/2011,Disappointment Cleaver,3,0
08/14/2011,Disappointment Cleaver,12,6
08/14/2011,Disappointment Cleaver,1,0
08/14/2011,Disappointment Cleaver,2,2
08/14/2011,Kautz Glacier,2,2
08/14/2011,Disappointment Cleaver,12,9
08/14/2011,Disappointment Cleaver,2,0
08/14/2011,Kautz Glacier,10,8
08/15/2011,Emmons-Winthrop,6,0
08/15/2011,Disappointment Cleaver,4,0
08/15/2011,Disappointment Cleaver,4,3
08/15/2011,Kautz Glacier,4,0
08/15/2011,Disappointment Cleaver,12,12
08/15/2011,Disappointment Cleaver,3,0
08/15/2011,Emmons-Winthrop,2,0
08/15/2011,Disappointment Cleaver,6,0
08/15/2011,Disappointment Cleaver,12,8
08/15/2011,Disappointment Cleaver,2,2
08/15/2011,Disappointment Cleaver,5,5
08/15/2011,Emmons-Winthrop,8,8
08/15/2011,Disappointment Cleaver,12,10
08/16/2011,Disappointment Cleaver,3,0
08/16/2011,Disappointment Cleaver,5,5
08/16/2011,Disappointment Cleaver,3,3
08/16/2011,Emmons-Winthrop,12,12
08/16/2011,Disappointment Cleaver,2,0
08/16/2011,Disappointment Cleaver,12,10
08/16/2011,Disappointment Cleaver,2,2
08/16/2011,Disappointment Cleaver,12,12
08/16/2011,Disappointment Cleaver,2,2
08/16/2011,Disappointment Cleaver,6,6
08/16/2011,Kautz Cleaver,2,2
08/16/2011,Disappointment Cleaver,2,0
08/17/2011,Disappointment Cleaver,2,2
08/17/2011,Disappointment Cleaver,12,8
08/17/2011,Disappointment Cleaver,11,9
08/17/2011,Disappointment Cleaver,1,1
08/17/2011,Disappointment Cleaver,3,3
08/17/2011,Disappointment Cleaver,12,10
08/17/2011,Disappointment Cleaver,3,2
08/17/2011,Tahoma Glacier,3,0
08/17/2011,Disappointment Cleaver,2,0
08/17/2011,Disappointment Cleaver,3,3
08/17/2011,Disappointment Cleaver,2,2
08/17/2011,Disappointment Cleaver,2,2
08/18/2011,Disappointment Cleaver,3,0
08/18/2011,Disappointment Cleaver,12,9
08/18/2011,Disappointment Cleaver,12,8
08/18/2011,Disappointment Cleaver,3,3
08/18/2011,Emmons-Winthrop,4,1
08/18/2011,Disappointment Cleaver,5,5
08/18/2011,Disappointment Cleaver,2,0
08/18/2011,Disappointment Cleaver,3,3
08/18/2011,Liberty Ridge,2,2
08/18/2011,Disappointment Cleaver,2,2
08/18/2011,Disappointment Cleaver,12,9
08/18/2011,Success Cleaver,1,0
08/18/2011,Disappointment Cleaver,3,3
08/18/2011,Disappointment Cleaver,3,2
08/19/2011,Emmons-Winthrop,3,3
08/19/2011,Disappointment Cleaver,2,3
08/19/2011,Disappointment Cleaver,4,4
08/19/2011,Disappointment Cleaver,5,0
08/19/2011,Kautz Glacier,2,2
08/19/2011,Emmons-Winthrop,3,3
08/19/2011,Disappointment Cleaver,3,0
08/19/2011,Emmons-Winthrop,2,2
08/19/2011,Emmons-Winthrop,9,9
08/19/2011,Disappointment Cleaver,1,1
08/19/2011,Disappointment Cleaver,11,11
08/19/2011,Emmons-Winthrop,2,2
08/19/2011,Emmons-Winthrop,3,3
08/19/2011,Disappointment Cleaver,12,7
08/19/2011,Disappointment Cleaver,12,7
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Disappointment Cleaver,2,0
08/20/2011,Emmons-Winthrop,3,0
08/20/2011,Kautz Glacier,5,4
08/20/2011,Emmons-Winthrop,4,3
08/20/2011,Emmons-Winthrop,12,8
08/20/2011,Disappointment Cleaver,5,5
08/20/2011,Disappointment Cleaver,2,0
08/20/2011,Disappointment Cleaver,3,0
08/20/2011,Disappointment Cleaver,12,7
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Disappointment Cleaver,12,10
08/20/2011,Emmons-Winthrop,3,0
08/20/2011,Emmons-Winthrop,2,0
08/20/2011,Disappointment Cleaver,12,0
08/20/2011,Disappointment Cleaver,3,3
08/20/2011,Disappointment Cleaver,3,3
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Emmons-Winthrop,4,4
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Disappointment Cleaver,2,2
08/20/2011,Disappointment Cleaver,7,7
08/20/2011,Disappointment Cleaver,12,12
08/21/2011,Disappointment Cleaver,3,0
08/21/2011,Disappointment Cleaver,2,2
08/21/2011,Disappointment Cleaver,12,8
08/21/2011,Disappointment Cleaver,12,8
08/21/2011,Disappointment Cleaver,12,7
08/21/2011,Emmons-Winthrop,3,3
08/21/2011,Emmons-Winthrop,7,0
08/21/2011,Emmons-Winthrop,11,0
08/22/2011,Ptarmigan Ridge,4,4
08/22/2011,Emmons-Winthrop,2,0
08/22/2011,Disappointment Cleaver,12,10
08/22/2011,Emmons-Winthrop,4,2
08/22/2011,Disappointment Cleaver,11,4
08/22/2011,Emmons-Winthrop,4,0
08/22/2011,Emmons-Winthrop,2,0
08/22/2011,Disappointment Cleaver,3,0
08/22/2011,Disappointment Cleaver,6,0
08/22/2011,Disappointment Cleaver,12,4
08/22/2011,Disappointment Cleaver,7,0
08/23/2011,Disappointment Cleaver,8,8
08/23/2011,Disappointment Cleaver,12,7
08/23/2011,Little Tahoma,2,2
08/23/2011,Disappointment Cleaver,2,2
08/23/2011,Emmons-Winthrop,2,0
08/23/2011,Disappointment Cleaver,4,4
08/23/2011,Disappointment Cleaver,12,8
08/23/2011,Disappointment Cleaver,7,4
08/23/2011,Disappointment Cleaver,12,10
08/24/2011,Disappointment Cleaver,12,12
08/24/2011,Disappointment Cleaver,2,2
08/24/2011,Kautz Glacier,2,2
08/24/2011,Disappointment Cleaver,11,0
08/24/2011,Emmons-Winthrop,2,0
08/24/2011,Disappointment Cleaver,12,5
08/24/2011,Disappointment Cleaver,2,0
08/24/2011,Disappointment Cleaver,3,0
08/24/2011,Disappointment Cleaver,4,4
08/24/2011,Disappointment Cleaver,5,0
08/25/2011,Disappointment Cleaver,12,8
08/25/2011,Disappointment Cleaver,3,0
08/25/2011,Disappointment Cleaver,3,2
08/25/2011,Disappointment Cleaver,2,2
08/25/2011,Disappointment Cleaver,12,10
08/26/2011,Emmons-Winthrop,4,4
08/26/2011,Disappointment Cleaver,3,2
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Disappointment Cleaver,3,3
08/26/2011,Disappointment Cleaver,1,1
08/26/2011,Disappointment Cleaver,4,0
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Disappointment Cleaver,12,9
08/26/2011,Disappointment Cleaver,3,3
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Emmons-Winthrop,2,2
08/26/2011,Disappointment Cleaver,12,0
08/26/2011,Disappointment Cleaver,5,0
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Disappointment Cleaver,12,9
08/26/2011,Disappointment Cleaver,8,8
08/26/2011,Disappointment Cleaver,2,0
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Disappointment Cleaver,3,3
08/26/2011,Disappointment Cleaver,3,3
08/26/2011,Liberty Ridge,2,2
08/26/2011,Disappointment Cleaver,3,0
08/26/2011,Emmons-Winthrop,3,3
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Emmons-Winthrop,3,0
08/26/2011,Disappointment Cleaver,3,3
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Disappointment Cleaver,6,6
08/26/2011,Disappointment Cleaver,2,2
08/26/2011,Success Cleaver,2,0
08/26/2011,Disappointment Cleaver,4,4
08/26/2011,Emmons-Winthrop,1,0
08/26/2011,Disappointment Cleaver,2,2
08/27/2011,Disappointment Cleaver,3,3
08/27/2011,Little Tahoma,3,3
08/27/2011,Disappointment Cleaver,4,5
08/27/2011,Disappointment Cleaver,2,2
08/27/2011,Disappointment Cleaver,12,8
08/27/2011,Disappointment Cleaver,2,2
08/27/2011,Disappointment Cleaver,3,3
08/27/2011,Mowich Face,2,0
08/27/2011,Disappointment Cleaver,2,2
08/27/2011,Kautz Glacier,2,0
08/27/2011,Disappointment Cleaver,4,4
08/27/2011,Disappointment Cleaver,3,3
08/27/2011,Disappointment Cleaver,12,12
08/27/2011,Disappointment Cleaver,4,0
08/27/2011,Disappointment Cleaver,1,0
08/27/2011,Disappointment Cleaver,5,5
08/27/2011,Disappointment Cleaver,2,0
08/27/2011,Emmons-Winthrop,2,0
08/27/2011,Disappointment Cleaver,12,6
08/27/2011,Disappointment Cleaver,2,0
08/27/2011,Disappointment Cleaver,4,4
08/27/2011,Disappointment Cleaver,2,2
08/27/2011,Disappointment Cleaver,2,2
08/28/2011,Disappointment Cleaver,2,2
08/28/2011,Disappointment Cleaver,2,0
08/28/2011,Disappointment Cleaver,6,0
08/28/2011,Disappointment Cleaver,12,9
08/28/2011,Disappointment Cleaver,12,4
08/28/2011,Disappointment Cleaver,12,12
08/28/2011,Emmons-Winthrop,3,0
08/28/2011,Disappointment Cleaver,3,0
08/28/2011,Disappointment Cleaver,2,0
08/28/2011,Disappointment Cleaver,1,0
08/29/2011,Disappointment Cleaver,4,3
08/29/2011,Disappointment Cleaver,11,4
08/29/2011,Disappointment Cleaver,12,7
08/29/2011,Disappointment Cleaver,3,3
08/29/2011,Disappointment Cleaver,6,6
08/29/2011,Disappointment Cleaver,12,10
08/30/2011,Disappointment Cleaver,4,0
08/30/2011,Emmons-Winthrop,7,5
08/30/2011,Disappointment Cleaver,12,8
08/30/2011,Disappointment Cleaver,12,7
08/30/2011,Disappointment Cleaver,1,0
08/30/2011,Disappointment Cleaver,3,0
08/30/2011,Disappointment Cleaver,12,6
08/31/2011,Disappointment Cleaver,2,2
08/31/2011,Emmons-Winthrop,6,6
08/31/2011,Disappointment Cleaver,2,2
08/31/2011,Disappointment Cleaver,3,0
08/31/2011,Disappointment Cleaver,11,7
08/31/2011,Disappointment Cleaver,5,0
08/31/2011,Disappointment Cleaver,12,4
08/31/2011,Disappointment Cleaver,12,0
08/31/2011,Disappointment Cleaver,3,0
1/09/2011,Disappointment Cleaver,12,0
1/09/2011,Disappointment Cleaver,12,9
1/09/2011,Disappointment Cleaver,11,0
1/09/2011,Disappointment Cleaver,2,2
1/09/2011,Disappointment Cleaver,2,2
2/09/2011,Disappointment Cleaver,3,3
2/09/2011,Disappointment Cleaver,2,2
2/09/2011,Disappointment Cleaver,2,2
2/09/2011,Disappointment Cleaver,3,0
2/09/2011,Disappointment Cleaver,5,5
2/09/2011,Little Tahoma,2,0
2/09/2011,Disappointment Cleaver,2,0
2/09/2011,Little Tahoma,1,0
2/09/2011,Emmons-Winthrop,3,0
2/09/2011,Disappointment Cleaver,12,6
2/09/2011,Disappointment Cleaver,2,2
2/09/2011,Disappointment Cleaver,2,2
2/09/2011,Emmons-Winthrop,3,3
2/09/2011,Disappointment Cleaver,12,11
2/09/2011,Disappointment Cleaver,2,0
2/09/2011,Disappointment Cleaver,11,8
2/09/2011,Disappointment Cleaver,2,0
2/09/2011,Emmons-Winthrop,2,2
3/09/2011,Emmons-Winthrop,3,3
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,3,0
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,12,11
3/09/2011,Disappointment Cleaver,1,0
3/09/2011,Disappointment Cleaver,12,8
3/09/2011,Emmons-Winthrop,2,2
3/09/2011,Disappointment Cleaver,2,0
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,7,7
3/09/2011,Disappointment Cleaver,3,3
3/09/2011,Disappointment Cleaver,12,5
3/09/2011,Emmons-Winthrop,4,3
3/09/2011,Disappointment Cleaver,7,0
3/09/2011,Disappointment Cleaver,2,2
3/09/2011,Disappointment Cleaver,3,3
3/09/2011,Emmons-Winthrop,1,0
3/09/2011,Kautz Cleaver,3,3
3/09/2011,Disappointment Cleaver,2,0
3/09/2011,Disappointment Cleaver,2,0
3/09/2011,Disappointment Cleaver,5,3
3/09/2011,Disappointment Cleaver,2,0
4/09/2011,Disappointment Cleaver,3,0
4/09/2011,Kautz Glacier,4,0
4/09/2011,Disappointment Cleaver,2,2
4/09/2011,Disappointment Cleaver,4,4
4/09/2011,Disappointment Cleaver,12,7
4/09/2011,Disappointment Cleaver,1,0
4/09/2011,Disappointment Cleaver,12,7
4/09/2011,Disappointment Cleaver,12,12
4/09/2011,Disappointment Cleaver,2,2
5/09/2011,Disappointment Cleaver,12,5
5/09/2011,Disappointment Cleaver,12,12
5/09/2011,Disappointment Cleaver,1,0
5/09/2011,Disappointment Cleaver,2,3
5/09/2011,Kautz Glacier,2,2
5/09/2011,Disappointment Cleaver,3,0
6/09/2011,Emmons-Winthrop,2,0
6/09/2011,Disappointment Cleaver,3,3
6/09/2011,Disappointment Cleaver,3,2
6/09/2011,Disappointment Cleaver,3,0
6/09/2011,Disappointment Cleaver,12,8
6/09/2011,Disappointment Cleaver,2,0
6/09/2011,Disappointment Cleaver,1,1
6/09/2011,Disappointment Cleaver,12,10
6/09/2011,Disappointment Cleaver,12,7
7/09/2011,Disappointment Cleaver,11,9
7/09/2011,Disappointment Cleaver,12,9
7/09/2011,Disappointment Cleaver,3,3
7/09/2011,Disappointment Cleaver,11,9
7/09/2011,Disappointment Cleaver,2,0
8/09/2011,Disappointment Cleaver,2,0
8/09/2011,Disappointment Cleaver,2,0
8/09/2011,Disappointment Cleaver,12,10
8/09/2011,Disappointment Cleaver,12,7
8/09/2011,Disappointment Cleaver,12,5
8/09/2011,Disappointment Cleaver,4,4
8/09/2011,Disappointment Cleaver,3,3
9/09/2011,Disappointment Cleaver,6,6
9/09/2011,Disappointment Cleaver,3,3
9/09/2011,Emmons-Winthrop,2,2
9/09/2011,Disappointment Cleaver,4,0
9/09/2011,Disappointment Cleaver,3,3
9/09/2011,Emmons-Winthrop,2,2
9/09/2011,Disappointment Cleaver,3,3
9/09/2011,Disappointment Cleaver,12,8
9/09/2011,Disappointment Cleaver,4,4
9/09/2011,Disappointment Cleaver,10,6
9/09/2011,Disappointment Cleaver,2,0
9/09/2011,Disappointment Cleaver,12,7
9/09/2011,Kautz Glacier,3,0
10/09/2011,Disappointment Cleaver,4,4
10/09/2011,Disappointment Cleaver,1,1
10/09/2011,Disappointment Cleaver,12,12
10/09/2011,Emmons-Winthrop,1,0
10/09/2011,Disappointment Cleaver,4,4
10/09/2011,glacier only - no summit attempt,5,0
10/09/2011,Emmons-Winthrop,2,0
10/09/2011,Disappointment Cleaver,2,2
10/09/2011,Disappointment Cleaver,2,2
10/09/2011,Disappointment Cleaver,11,9
10/09/2011,Disappointment Cleaver,3,0
11/09/2011,Disappointment Cleaver,3,3
11/09/2011,Disappointment Cleaver,12,10
11/09/2011,Disappointment Cleaver,10,8
11/09/2011,Disappointment Cleaver,1,0
11/09/2011,Disappointment Cleaver,11,9
12/09/2011,Disappointment Cleaver,10,7
12/09/2011,Disappointment Cleaver,3,3
12/09/2011,Disappointment Cleaver,12,8
09/13/2011,Disappointment Cleaver,3,0
09/13/2011,Disappointment Cleaver,2,2
09/13/2011,Disappointment Cleaver,3,3
09/13/2011,Disappointment Cleaver,12,12
09/14/2011,Disappointment Cleaver,2,0
09/14/2011,Disappointment Cleaver,12,12
09/14/2011,Disappointment Cleaver,2,2
09/14/2011,Disappointment Cleaver,3,3
09/14/2011,Disappointment Cleaver,2,2
09/15/2011,Disappointment Cleaver,2,2
09/15/2011,Disappointment Cleaver,3,0
09/15/2011,Disappointment Cleaver,3,3
09/15/2011,Disappointment Cleaver,12,12
09/15/2011,Disappointment Cleaver,7,0
09/16/2011,Disappointment Cleaver,6,0
09/16/2011,Disappointment Cleaver,12,0
09/16/2011,Disappointment Cleaver,3,0
09/16/2011,Disappointment Cleaver,12,5
09/16/2011,Disappointment Cleaver,2,0
09/16/2011,Disappointment Cleaver,12,0
09/16/2011,Disappointment Cleaver,4,0
09/17/2011,Disappointment Cleaver,4,0
09/17/2011,Disappointment Cleaver,11,0
09/17/2011,Disappointment Cleaver,12,0
09/17/2011,Disappointment Cleaver,3,0
09/18/2011,Disappointment Cleaver,11,0
09/18/2011,Disappointment Cleaver,3,2
09/18/2011,Disappointment Cleaver,1,0
09/18/2011,Disappointment Cleaver,12,0
09/18/2011,Disappointment Cleaver,12,7
09/19/2011,Disappointment Cleaver,2,2
09/19/2011,Disappointment Cleaver,4,3
09/19/2011,Disappointment Cleaver,12,9
09/19/2011,Disappointment Cleaver,12,0
09/19/2011,Disappointment Cleaver,8,6
09/20/2011,Disappointment Cleaver,3,3
09/20/2011,Disappointment Cleaver,3,3
09/20/2011,Disappointment Cleaver,2,0
09/21/2011,Disappointment Cleaver,11,6
09/22/2011,Disappointment Cleaver,2,0
09/22/2011,Disappointment Cleaver,12,0
09/22/2011,Disappointment Cleaver,2,2
09/22/2011,Disappointment Cleaver,12,0
09/23/2011,Disappointment Cleaver,12,0
09/23/2011,Disappointment Cleaver,4,0
09/23/2011,Disappointment Cleaver,4,0
09/23/2011,Disappointment Cleaver,2,0
09/23/2011,Disappointment Cleaver,2,0
09/23/2011,Disappointment Cleaver,12,0
09/23/2011,Emmons-Winthrop,2,0
09/23/2011,Ptarmigan Ridge,2,0
09/23/2011,Disappointment Cleaver,11,0
09/23/2011,Disappointment Cleaver,3,0
09/23/2011,Disappointment Cleaver,2,2
09/23/2011,Disappointment Cleaver,5,0
09/24/2011,Emmons-Winthrop,3,0
09/24/2011,Emmons-Winthrop,2,0
09/24/2011,Disappointment Cleaver,4,0
09/24/2011,Disappointment Cleaver,12,0
09/25/2011,Disappointment Cleaver,12,0
09/25/2011,Disappointment Cleaver,12,0
09/25/2011,Disappointment Cleaver,12,0
09/27/2011,Disappointment Cleaver,3,0
1/10/2011,Emmons-Winthrop,1,0
6/10/2011,Ptarmigan Ridge,2,0
7/10/2011,Disappointment Cleaver,2,0
8/10/2011,glacier only - no summit attempt,1,0
8/10/2011,Disappointment Cleaver,3,0
8/10/2011,Nisqually Glacier,4,0
10/15/2011,Emmons-Winthrop,2,0
10/15/2011,Disappointment Cleaver,3,0
10/17/2011,Disappointment Cleaver,2,0
10/17/2011,Disappointment Cleaver,2,0
10/18/2011,Disappointment Cleaver,3,0
10/21/2011,Disappointment Cleaver,2,0
10/28/2011,Disappointment Cleaver,2,0
8/11/2011,Disappointment Cleaver,3,0
12/11/2011,Disappointment Cleaver,2,0
2/12/2011,Kautz Cleaver,2,0
7/12/2011,Disappointment Cleaver,3,0
9/12/2011,Gibralter Ledges,1,0
12/26/2011,Disappointment Cleaver,2,0
12/30/2011,Gibralter Ledges,2,0
7/01/2012,Gibralter Ledges,2,0
8/01/2012,Nisqually Cleaver,3,0
9/01/2012,Ingraham Direct,8,0
9/01/2012,Ingraham Direct,8,0
01/13/2012,Disappointment Cleaver,2,0
1/02/2012,Ingraham Direct,2,2
3/02/2012,Gibralter Ledges,3,3
3/02/2012,Gibralter Ledges,2,2
3/02/2012,Gibralter Ledges,2,0
4/02/2012,Nisqually Glacier,3,0
4/02/2012,Wilson Headwall,1,1
4/02/2012,Ingraham Direct,3,0
4/02/2012,Gibralter Ledges,3,3
4/02/2012,Ingraham Direct,3,3
4/02/2012,Gibralter Ledges,2,0
4/02/2012,Fuhrer's Finger,3,0
4/02/2012,Ingraham Direct,3,3
4/02/2012,Ingraham Direct,3,3
4/02/2012,Fuhrer's Finger,3,0
6/02/2012,Ingraham Direct,9,0
6/02/2012,Disappointment Cleaver,2,0
6/02/2012,Ingraham Direct,9,0
7/02/2012,Little Tahoma,2,0
12/02/2012,Gibralter Ledges,5,0
02/17/2012,Gibralter Ledges,3,0
02/18/2012,Gibralter Ledges,8,0
3/03/2012,Nisqually Glacier,4,0
7/03/2012,Disappointment Cleaver,2,0
03/13/2012,glacier only - no summit attempt,8,0
03/13/2012,glacier only - no summit attempt,8,0
03/17/2012,Disappointment Cleaver,9,0
03/23/2012,Little Tahoma,2,0
03/25/2012,Gibralter Ledges,3,0
03/25/2012,Gibralter Ledges,3,0
03/25/2012,Disappointment Cleaver,5,0
03/31/2012,Disappointment Cleaver,10,0
